GO_ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Direction,GO_Description,GO_Category,Ontology,Dataset
GO:0019237,GO:0019237,7/5267,20/100553,0.35,6.681896715397759,5.974705169084944,4.5569152731181974e-5,5.057200790404437e-4,3.477715509970563e-4,TraesCS3B03G0657900.4/TraesCS3B03G0657900.3/TraesCS3B03G0657900.1/TraesCS3B03G0657900.7/TraesCS3B03G0657900.5/TraesCS3B03G0657900.6/TraesCS3B03G0657900.2,7,Down,centromeric DNA binding,molecular_function,MF,3KO_vs_Tween
GO:0034599,GO:0034599,13/5267,68/100553,0.19117647058823528,3.649775516813902,5.138961791271686,4.5785356950163623e-05,5.057200790404437e-4,3.477715509970563e-4,TraesCS2B03G1160400.1/TraesCS2D03G0977800.1/TraesCS6A03G0416600.1/TraesCS6A03G1030700.1/TraesCS6B03G0506000.1/TraesCS6B03G1278500.2/TraesCS6B03G1278500.3/TraesCS6B03G1278500.1/TraesCS6D03G0353400.1/TraesCS6D03G0910500.1/TraesCS6D03G0910500.2/TraesCS7D03G0558500.2/TraesCS7D03G0558500.1,13,Down,cellular response to oxidative stress,biological_process,BP,3KO_vs_Tween
GO:0004659,GO:0004659,15/5267,88/100553,0.17045454545454544,3.2541704782781293,4.973741011032936,5.0335177803680055e-5,5.497280092716518e-4,3.780347475498147e-4,TraesCS1A03G0884800.1/TraesCS1A03G0884800.2/TraesCS1B03G1034700.1/TraesCS2A03G1168200.1/TraesCS2B03G1326200.1/TraesCS2D03G1118600.1/TraesCS4B03G0642200.2/TraesCS4B03G0642200.1/TraesCS3B03G0735500.2/TraesCS3B03G0735500.1/TraesCS3D03G0603100.1/TraesCS4A03G1008500.2/TraesCS4A03G1008500.1/TraesCS4B03G0798600.1/TraesCS7D03G0283400.1,15,Down,prenyltransferase activity,molecular_function,MF,3KO_vs_Tween
GO:0005049,GO:0005049,17/5267,109/100553,0.1559633027522936,2.9775162296661053,4.856616080449186,5.308580349642598e-5,5.733266777614006e-4,3.9426298503193567e-4,TraesCS1A03G0413800.2/TraesCS1A03G0413800.3/TraesCS1A03G0413800.1/TraesCS1A03G0413800.4/TraesCS3A03G0509000.4/TraesCS3A03G0509000.5/TraesCS3A03G0509000.13/TraesCS3A03G0509000.11/TraesCS3A03G0509000.7/TraesCS3A03G0509000.10/TraesCS3A03G0509000.9/TraesCS3A03G0509000.6/TraesCS3A03G0509000.2/TraesCS3A03G0509000.8/TraesCS3A03G0509000.3/TraesCS3A03G0509000.12/TraesCS3A03G0509000.1,17,Down,nuclear export signal receptor activity,molecular_function,MF,3KO_vs_Tween
GO:0004175,GO:0004175,13/5267,69/100553,0.18840579710144928,3.596880219468773,5.073299179554411,5.3721788875629225e-5,5.738195471111165e-4,3.9460191944504984e-4,TraesCS3A03G1250800.1/TraesCS3B03G0700000.2/TraesCS3D03G1180200.1/TraesCS3D03G1180200.2/TraesCS4B03G0971500.1/TraesCS5A03G1275400.1/TraesCS5A03G0583000.2/TraesCS5A03G0583000.1/TraesCS7A03G0363900.1/TraesCS7A03G0363900.2/TraesCS7A03G0905500.1/TraesCS7B03G0705800.2/TraesCS7B03G0705800.1,13,Down,endopeptidase activity,molecular_function,MF,3KO_vs_Tween
GO:0016884,GO:0016884,6/5267,15/100553,0.4,7.636453389026012,6.043367781792268,6.833074604636784e-5,7.219291864898862e-4,4.964533608631989e-4,TraesCS2A03G0645400.2/TraesCS2A03G0645400.1/TraesCS2D03G0603200.2/TraesCS2D03G0603200.1/TraesCS2B03G1379300.1/TraesCS2D03G1162700.1,6,Down,"carbon-nitrogen ligase activity, with glutamine as amido-N-donor",molecular_function,MF,3KO_vs_Tween
GO:0006415,GO:0006415,10/5267,44/100553,0.22727272727272727,4.338893971037506,5.20821564599516,7.397417581273554e-5,7.731494504298811e-4,5.316763060677653e-4,TraesCS1A03G0608100.2/TraesCS1A03G0608100.1/TraesCS2B03G0576900.1/TraesCS2B03G0576900.2/TraesCS2D03G0465000.1/TraesCS3D03G0879200.1/TraesCS4D03G0304400.1/TraesCS4D03G0304400.2/TraesCSU03G0295800.1/TraesCSU03G0295800.2,10,Down,translational termination,biological_process,BP,3KO_vs_Tween
GO:0006996,GO:0006996,9/5267,36/100553,0.25,4.772783368141257,5.322992176266883,7.622802991472763e-5,7.799331060748974e-4,5.363412631119341e-4,TraesCS2D03G1157400.3/TraesCS2D03G1157400.2/TraesCS2D03G1157400.1/TraesCS3A03G0741000.1/TraesCS3B03G0846700.1/TraesCS3D03G0683000.1/TraesCS6A03G0910700.1/TraesCS6D03G0782100.1/TraesCS6B03G1095300.1,9,Down,organelle organization,biological_process,BP,3KO_vs_Tween
GO:0080120,GO:0080120,9/5267,36/100553,0.25,4.772783368141257,5.322992176266883,7.622802991472763e-5,7.799331060748974e-4,5.363412631119341e-4,TraesCS4B03G0971500.1/TraesCS5A03G1275400.1/TraesCS5A03G0583000.2/TraesCS5A03G0583000.1/TraesCS7A03G0363900.1/TraesCS7A03G0363900.2/TraesCS7A03G0905500.1/TraesCS7B03G0705800.2/TraesCS7B03G0705800.1,9,Down,CAAX-box protein maturation,biological_process,BP,3KO_vs_Tween
GO:0098807,GO:0098807,5/5267,10/100553,0.5,9.545566736282513,6.353710431232327,7.941304771629453e-5,8.040571081274822e-4,5.529307598667438e-4,TraesCS6A03G0018400.1/TraesCS6B03G0033400.1/TraesCS6D03G0025700.1/TraesCS7A03G0041900.1/TraesCS7D03G0036600.1,5,Down,chloroplast thylakoid membrane protein complex,cellular_component,CC,3KO_vs_Tween
GO:0006072,GO:0006072,8/5267,29/100553,0.27586206896551724,5.266519578638628,5.402569081694665,8.962708101243178e-5,8.981187911761204e-4,6.176147199445923e-4,TraesCS1D03G0742300.1/TraesCSU03G0049800.3/TraesCSU03G0049800.1/TraesCSU03G0049800.2/TraesCS3A03G1237000.2/TraesCS3A03G1237000.1/TraesCS4A03G0029500.2/TraesCS4A03G0029500.1,8,Down,glycerol-3-phosphate metabolic process,biological_process,BP,3KO_vs_Tween
GO:0004072,GO:0004072,7/5267,22/100553,0.3181818181818182,6.074451559452509,5.596453736036582,9.137789106873185e-5,9.063194910082385e-4,6.232541442389338e-4,TraesCS5A03G0471800.2/TraesCS5A03G0471800.3/TraesCS5A03G0471800.1/TraesCS5D03G0435100.4/TraesCS5D03G0435100.3/TraesCS5D03G0435100.2/TraesCS5D03G0435100.1,7,Down,aspartate kinase activity,molecular_function,MF,3KO_vs_Tween
GO:0005319,GO:0005319,4/5267,6/100553,0.6666666666666666,12.72742231504335,6.753922907764964,1.035559436719701e-4,9.955395841731924e-4,6.846086592484051e-4,TraesCS2A03G0972800.1/TraesCS2D03G0911800.3/TraesCS2D03G0911800.2/TraesCS2D03G0911800.1,4,Down,lipid transporter activity,molecular_function,MF,3KO_vs_Tween
GO:0044238,GO:0044238,4/5267,6/100553,0.6666666666666666,12.72742231504335,6.753922907764964,1.035559436719701e-4,9.955395841731924e-4,6.846086592484051e-4,TraesCS4A03G0798600.2/TraesCS4A03G0798600.1/TraesCS5B03G1353100.2/TraesCS5B03G1353100.1,4,Down,primary metabolic process,biological_process,BP,3KO_vs_Tween
GO:0060147,GO:0060147,4/5267,6/100553,0.6666666666666666,12.72742231504335,6.753922907764964,1.035559436719701e-4,9.955395841731924e-4,6.846086592484051e-4,TraesCS3B03G0248900.1/TraesCS3B03G0248900.2/TraesCS3D03G0184500.2/TraesCS3D03G0184500.1,4,Down,regulation of post-transcriptional gene silencing,biological_process,BP,3KO_vs_Tween
GO:0051996,GO:0051996,6/5267,16/100553,0.375,7.159175052211885,5.792713449948606,1.0447020327743377e-4,9.955395841731924e-4,6.846086592484051e-4,TraesCS5A03G0051400.1/TraesCS5B03G0040800.1/TraesCS5D03G0063200.1/TraesCS7A03G1357000.2/TraesCS7A03G1357000.1/TraesCS7B03G1296800.1,6,Down,squalene synthase [NAD(P)H] activity,molecular_function,MF,3KO_vs_Tween
GO:0009228,GO:0009228,8/5267,30/100553,0.26666666666666666,5.09096892601734,5.268858741024686,1.166140164559379e-4,0.0011004740193705984,7.567695498162552e-4,TraesCS1D03G0614900.1/TraesCS4A03G0740400.1/TraesCS4B03G0050400.1/TraesCS4D03G0034600.1/TraesCS7A03G0916800.1/TraesCS7B03G0760700.1/TraesCS7D03G0879600.2/TraesCS7D03G0879600.1,8,Down,thiamine biosynthetic process,biological_process,BP,3KO_vs_Tween
GO:0006364,GO:0006364,36/5267,355/100553,0.10140845070422536,1.9360022676403972,4.153593763511906,1.3646192632985957e-4,0.0012247059353950507,8.422008544247965e-4,TraesCS1A03G0557400.2/TraesCS1A03G0557400.1/TraesCS1A03G0635100.1/TraesCS1D03G0951000.1/TraesCS1B03G0650600.1/TraesCS1B03G1166100.1/TraesCS1B03G1166100.2/TraesCS1D03G0537400.2/TraesCS1D03G0537400.1/TraesCS2A03G1150100.2/TraesCS2A03G1150100.1/TraesCS2D03G0560200.1/TraesCS2D03G0560200.3/TraesCS2D03G0560200.2/TraesCS2B03G1148900.1/TraesCS2B03G1306600.4/TraesCS2B03G1306600.6/TraesCS2B03G1306600.1/TraesCS2B03G1306600.2/TraesCS2B03G1306600.3/TraesCS2B03G1306600.5/TraesCS2D03G0966500.1/TraesCS2D03G1099300.1/TraesCS2D03G1099300.3/TraesCS2D03G1099300.2/TraesCS3A03G1253000.1/TraesCS3B03G1498800.1/TraesCS3D03G0125300.1/TraesCS3D03G0943500.1/TraesCS3D03G1182600.1/TraesCS4D03G0639500.1/TraesCS4A03G0930000.1/TraesCS4B03G0715300.1/TraesCS5B03G0653600.1/TraesCS5D03G0599400.1/TraesCS5D03G0599400.2,36,Down,rRNA processing,biological_process,BP,3KO_vs_Tween
GO:0003993,GO:0003993,20/5267,152/100553,0.13157894736842105,2.511991246390135,4.385958512774089,1.4311148520613234e-4,0.0012247059353950507,8.422008544247965e-4,TraesCS2A03G1177300.2/TraesCS2A03G1177300.1/TraesCS2B03G1339400.2/TraesCS2B03G1339400.1/TraesCS3B03G0912100.1/TraesCS3D03G0730000.1/TraesCS4B03G0906300.1/TraesCS4B03G0939600.1/TraesCS4D03G0826200.1/TraesCS5A03G0482300.1/TraesCS5A03G0482300.2/TraesCS5A03G0482300.3/TraesCS5B03G0480800.3/TraesCS5B03G0480800.2/TraesCS5B03G0480800.4/TraesCS5B03G0480800.1/TraesCS5D03G0445200.1/TraesCS5D03G0445200.2/TraesCS6B03G1100700.1/TraesCSU03G0329100.1,20,Down,acid phosphatase activity,molecular_function,MF,3KO_vs_Tween
GO:0000293,GO:0000293,3/5267,3/100553,1,19.091133472565026,7.367121551073064,1.4363835044756766e-4,0.0012247059353950507,8.422008544247965e-4,TraesCS2A03G0776400.1/TraesCS2B03G0858800.1/TraesCS2D03G0716400.1,3,Down,ferric-chelate reductase activity,molecular_function,MF,3KO_vs_Tween
GO:0004047,GO:0004047,3/5267,3/100553,1,19.091133472565026,7.367121551073064,1.4363835044756766e-4,0.0012247059353950507,8.422008544247965e-4,TraesCS2A03G1100700.1/TraesCS2B03G1235700.1/TraesCS2D03G1044700.1,3,Down,aminomethyltransferase activity,molecular_function,MF,3KO_vs_Tween
GO:0006223,GO:0006223,3/5267,3/100553,1,19.091133472565026,7.367121551073064,1.4363835044756766e-4,0.0012247059353950507,8.422008544247965e-4,TraesCS1A03G0711800.1/TraesCS1B03G0812500.1/TraesCS1D03G0675300.1,3,Down,uracil salvage,biological_process,BP,3KO_vs_Tween
GO:0010239,GO:0010239,3/5267,3/100553,1,19.091133472565026,7.367121551073064,1.4363835044756766e-4,0.0012247059353950507,8.422008544247965e-4,TraesCS1A03G0638100.1/TraesCS1B03G0725400.1/TraesCS1D03G0597100.1,3,Down,chloroplast mRNA processing,biological_process,BP,3KO_vs_Tween
GO:0018131,GO:0018131,3/5267,3/100553,1,19.091133472565026,7.367121551073064,1.4363835044756766e-4,0.0012247059353950507,8.422008544247965e-4,TraesCS7A03G0916800.1/TraesCS7B03G0760700.1/TraesCS7D03G0879600.1,3,Down,oxazole or thiazole biosynthetic process,biological_process,BP,3KO_vs_Tween
GO:0019904,GO:0019904,3/5267,3/100553,1,19.091133472565026,7.367121551073064,1.4363835044756766e-4,0.0012247059353950507,8.422008544247965e-4,TraesCS5A03G1079500.1/TraesCS5B03G1143000.1/TraesCS5D03G1033100.1,3,Down,protein domain specific binding,molecular_function,MF,3KO_vs_Tween
GO:0046406,GO:0046406,3/5267,3/100553,1,19.091133472565026,7.367121551073064,1.4363835044756766e-4,0.0012247059353950507,8.422008544247965e-4,TraesCS4A03G1042000.1/TraesCS7A03G0154300.1/TraesCS7D03G0141900.1,3,Down,magnesium protoporphyrin IX methyltransferase activity,molecular_function,MF,3KO_vs_Tween
GO:0052837,GO:0052837,3/5267,3/100553,1,19.091133472565026,7.367121551073064,1.4363835044756766e-4,0.0012247059353950507,8.422008544247965e-4,TraesCS7A03G0916800.1/TraesCS7B03G0760700.1/TraesCS7D03G0879600.1,3,Down,thiazole biosynthetic process,biological_process,BP,3KO_vs_Tween
GO:0090391,GO:0090391,3/5267,3/100553,1,19.091133472565026,7.367121551073064,1.4363835044756766e-4,0.0012247059353950507,8.422008544247965e-4,TraesCS2A03G0473200.1/TraesCS2B03G0595000.1/TraesCS2D03G0479700.1,3,Down,granum assembly,biological_process,BP,3KO_vs_Tween
GO:0051382,GO:0051382,7/5267,24/100553,0.2916666666666667,5.568247262831467,5.2622564610035205,1.6905545218927988e-4,0.0014288860828520003,9.82610637438835e-4,TraesCS3B03G0657900.4/TraesCS3B03G0657900.3/TraesCS3B03G0657900.1/TraesCS3B03G0657900.7/TraesCS3B03G0657900.5/TraesCS3B03G0657900.6/TraesCS3B03G0657900.2,7,Down,kinetochore assembly,biological_process,BP,3KO_vs_Tween
GO:0006006,GO:0006006,11/5267,59/100553,0.1864406779661017,3.559363867766361,4.623282608824623,2.1839127459696652e-4,0.001786237657878912,0.0012283527320263257,TraesCS2B03G0889300.1/TraesCS4B03G0837800.1/TraesCS4D03G0745200.1/TraesCS5A03G1159800.1/TraesCS5D03G0263900.1/TraesCS5D03G0263900.2/TraesCS6A03G0349700.1/TraesCS6B03G0445500.1/TraesCS6D03G0303700.1/TraesCS6D03G0303700.2/TraesCS7B03G0685900.1,11,Down,glucose metabolic process,biological_process,BP,3KO_vs_Tween
GO:0004832,GO:0004832,6/5267,18/100553,0.3333333333333333,6.363711157521675,5.3506366705877575,2.21165209033865e-4,0.001786237657878912,0.0012283527320263257,TraesCS2A03G0590900.1/TraesCS2A03G0590900.2/TraesCS2B03G0677200.2/TraesCS2B03G0677200.1/TraesCS2D03G0571800.2/TraesCS2D03G0571800.1,6,Down,valine-tRNA ligase activity,molecular_function,MF,3KO_vs_Tween
GO:0006438,GO:0006438,6/5267,18/100553,0.3333333333333333,6.363711157521675,5.3506366705877575,2.21165209033865e-4,0.001786237657878912,0.0012283527320263257,TraesCS2A03G0590900.1/TraesCS2A03G0590900.2/TraesCS2B03G0677200.2/TraesCS2B03G0677200.1/TraesCS2D03G0571800.2/TraesCS2D03G0571800.1,6,Down,valyl-tRNA aminoacylation,biological_process,BP,3KO_vs_Tween
GO:0009753,GO:0009753,5/5267,12/100553,0.4166666666666667,7.9546389469020955,5.6644282339748075,2.2844068319521712e-4,0.001786237657878912,0.0012283527320263257,TraesCS5A03G0017800.1/TraesCS5B03G0014800.1/TraesCS6B03G0497600.1/TraesCS6D03G0024800.1/TraesCS6D03G0343800.1,5,Down,response to jasmonic acid,biological_process,BP,3KO_vs_Tween
GO:0044375,GO:0044375,5/5267,12/100553,0.4166666666666667,7.9546389469020955,5.6644282339748075,2.2844068319521712e-4,0.001786237657878912,0.0012283527320263257,TraesCS2A03G0897700.1/TraesCS2B03G0988000.1/TraesCS4B03G0921000.1/TraesCS4D03G0808200.1/TraesCS5A03G1224200.1,5,Down,regulation of peroxisome size,biological_process,BP,3KO_vs_Tween
GO:0004134,GO:0004134,4/5267,7/100553,0.5714285714285714,10.909219127180014,6.16408361293809,2.3154932602134043e-4,0.001786237657878912,0.0012283527320263257,TraesCS2A03G0256000.1/TraesCS2A03G0256000.2/TraesCS2B03G0351500.1/TraesCS2D03G0266300.1,4,Down,4-alpha-glucanotransferase activity,molecular_function,MF,3KO_vs_Tween
GO:0008203,GO:0008203,4/5267,7/100553,0.5714285714285714,10.909219127180014,6.16408361293809,2.3154932602134043e-4,0.001786237657878912,0.0012283527320263257,TraesCS2A03G0972800.1/TraesCS2D03G0911800.3/TraesCS2D03G0911800.2/TraesCS2D03G0911800.1,4,Down,cholesterol metabolic process,biological_process,BP,3KO_vs_Tween
GO:0019464,GO:0019464,4/5267,7/100553,0.5714285714285714,10.909219127180014,6.16408361293809,2.3154932602134043e-4,0.001786237657878912,0.0012283527320263257,TraesCS6A03G0814800.1/TraesCS6B03G0966800.1/TraesCS6D03G0689300.1/TraesCS6D03G0689300.2,4,Down,glycine decarboxylation via glycine cleavage system,biological_process,BP,3KO_vs_Tween
GO:0042558,GO:0042558,4/5267,7/100553,0.5714285714285714,10.909219127180014,6.16408361293809,2.3154932602134043e-4,0.001786237657878912,0.0012283527320263257,TraesCS2A03G0346200.1/TraesCS2A03G0346200.2/TraesCS2B03G0875300.1/TraesCS2D03G0725500.1,4,Down,pteridine-containing compound metabolic process,biological_process,BP,3KO_vs_Tween
GO:0046422,GO:0046422,4/5267,7/100553,0.5714285714285714,10.909219127180014,6.16408361293809,2.3154932602134043e-4,0.001786237657878912,0.0012283527320263257,TraesCS2B03G0779000.1/TraesCS2A03G0699100.1/TraesCS2D03G0648100.2/TraesCS2D03G0648100.1,4,Down,violaxanthin de-epoxidase activity,molecular_function,MF,3KO_vs_Tween
GO:0048579,GO:0048579,4/5267,7/100553,0.5714285714285714,10.909219127180014,6.16408361293809,2.3154932602134043e-4,0.001786237657878912,0.0012283527320263257,TraesCS2D03G0156800.2/TraesCS4A03G0164900.1/TraesCS4B03G0610600.1/TraesCS4D03G0541200.1,4,Down,"negative regulation of long-day photoperiodism, flowering",biological_process,BP,3KO_vs_Tween
GO:0009639,GO:0009639,8/5267,33/100553,0.24242424242424243,4.628153569106673,4.900934055378826,2.403402504701223e-4,0.0018386999451187355,0.0012644297868208763,TraesCS4A03G0197900.5/TraesCS4A03G0197900.4/TraesCS4A03G0197900.2/TraesCS4A03G0197900.1/TraesCS4A03G0197900.3/TraesCS4D03G0512700.1/TraesCS4D03G0512700.3/TraesCS4D03G0512700.2,8,Down,response to red or far red light,biological_process,BP,3KO_vs_Tween
GO:0008299,GO:0008299,17/5267,123/100553,0.13821138211382114,2.638611943362646,4.275229252755868,2.4213332610617094e-4,0.0018386999451187355,0.0012644297868208763,TraesCS1D03G0614900.1/TraesCS2A03G1168200.1/TraesCS2B03G1326200.1/TraesCS2D03G1118600.1/TraesCS3B03G0735500.2/TraesCS3B03G0735500.1/TraesCS3D03G0603100.1/TraesCS5A03G0051400.1/TraesCS5B03G0040800.1/TraesCS5D03G0063200.1/TraesCS7A03G0571800.2/TraesCS7A03G0571800.1/TraesCS7A03G1357000.2/TraesCS7A03G1357000.1/TraesCS7B03G1296800.1/TraesCS7D03G0553900.2/TraesCS7D03G0553900.1,17,Down,isoprenoid biosynthetic process,biological_process,BP,3KO_vs_Tween
GO:0004565,GO:0004565,15/5267,101/100553,0.1485148514851485,2.8353168523611427,4.338652958712726,2.4889153027158803e-4,0.001875368739720803,0.001289646036086972,TraesCS1B03G1023100.2/TraesCS1B03G1023100.1/TraesCS2A03G0073800.1/TraesCS2A03G0073800.2/TraesCS2A03G0931100.1/TraesCS2B03G0108400.1/TraesCS2D03G0069200.2/TraesCS2D03G0069200.1/TraesCS3A03G0910900.4/TraesCS3B03G1032200.2/TraesCS3B03G1032200.1/TraesCS5A03G0657700.1/TraesCS5A03G0800200.1/TraesCS5D03G0627300.1/TraesCS7A03G0566800.1,15,Down,beta-galactosidase activity,molecular_function,MF,3KO_vs_Tween
GO:0007010,GO:0007010,15/5267,102/100553,0.14705882352941177,2.8075196283183868,4.294063312183583,2.7781944892264505e-4,0.0020772346488677766,0.0014284643730030737,TraesCS1D03G0122300.1/TraesCS2A03G0385200.2/TraesCS2A03G0385200.1/TraesCS2A03G0674900.1/TraesCS2D03G0422600.1/TraesCS2B03G0535200.1/TraesCS2B03G0535200.2/TraesCS2D03G0628100.2/TraesCS3B03G1359800.2/TraesCS3B03G1359800.1/TraesCS3B03G1359800.4/TraesCS3B03G1359800.3/TraesCS3B03G1359800.5/TraesCS4A03G0750600.1/TraesCS5D03G0396900.3,15,Down,cytoskeleton organization,biological_process,BP,3KO_vs_Tween
GO:0008381,GO:0008381,7/5267,26/100553,0.2692307692307692,5.139920550305968,4.963634416802739,2.9295833450770545e-4,0.002173706115583891,0.001494805483426219,TraesCS3A03G0464900.1/TraesCS3A03G0464900.2/TraesCS3B03G0541200.1/TraesCS3B03G0541200.2/TraesCS6A03G0683100.2/TraesCS6B03G0793500.1/TraesCS6D03G0572000.1,7,Down,mechanosensitive monoatomic ion channel activity,molecular_function,MF,3KO_vs_Tween
GO:0005247,GO:0005247,8/5267,34/100553,0.23529411764705882,4.492031405309418,4.788020347877607,2.99920190084023e-4,0.002208503217891442,0.0015187346148592875,TraesCS2B03G1372600.1/TraesCS2B03G1372600.2/TraesCS2A03G1202500.2/TraesCS2A03G1202500.1/TraesCS2A03G1202500.3/TraesCS4B03G0940300.1/TraesCS5A03G1243300.1/TraesCS6B03G0314900.1,8,Down,voltage-gated chloride channel activity,molecular_function,MF,3KO_vs_Tween
GO:0044183,GO:0044183,9/5267,43/100553,0.20930232558139536,3.99581863379268,4.619634081957386,3.2767976755666313e-4,0.0023947724365795233,0.0016468274823781648,TraesCS2B03G0544400.1/TraesCS2D03G0431500.1/TraesCS5B03G0559100.1/TraesCS5B03G0559100.2/TraesCS6A03G0877100.3/TraesCS6A03G0877100.1/TraesCS6A03G0877100.2/TraesCS6B03G1050700.1/TraesCS6D03G0748600.1,9,Down,protein folding chaperone,molecular_function,MF,3KO_vs_Tween
GO:0008176,GO:0008176,5/5267,13/100553,0.38461538461538464,7.342743643294242,5.377022603891712,3.551777425852423e-4,0.0025572797466137448,0.0017585798560750788,TraesCS2A03G1095300.2/TraesCS2A03G1095300.1/TraesCS2B03G1227100.1/TraesCS2D03G1039800.2/TraesCS2D03G1039800.1,5,Down,tRNA (guanine(46)-N7)-methyltransferase activity,molecular_function,MF,3KO_vs_Tween
GO:0008283,GO:0008283,5/5267,13/100553,0.38461538461538464,7.342743643294242,5.377022603891712,3.551777425852423e-4,0.0025572797466137448,0.0017585798560750788,TraesCS2B03G0714400.2/TraesCS2B03G0714400.1/TraesCS4A03G0120400.1/TraesCS4B03G0644200.1/TraesCS4D03G0573600.1,5,Down,cell population proliferation,biological_process,BP,3KO_vs_Tween
GO:0042803,GO:0042803,13/5267,83/100553,0.1566265060240964,2.9901775318475345,4.264568863739135,3.714877868365741e-4,0.0026550450647437503,0.001825810717037342,TraesCS2A03G1039800.1/TraesCS2B03G1160500.1/TraesCS2D03G0977900.1/TraesCSU03G0049800.3/TraesCSU03G0049800.1/TraesCSU03G0049800.2/TraesCS3A03G1237000.2/TraesCS3A03G1237000.1/TraesCS6A03G0714400.1/TraesCS6B03G0849400.1/TraesCS7A03G0756700.1/TraesCS7B03G0586900.1/TraesCS7D03G0727900.1,13,Down,protein homodimerization activity,molecular_function,MF,3KO_vs_Tween
GO:0033907,GO:0033907,9/5267,44/100553,0.20454545454545456,3.905004573933756,4.531407826930163,3.9291834829081467e-4,0.002787712660866218,0.001917043036224874,TraesCS2A03G0073800.1/TraesCS2A03G0073800.2/TraesCS2A03G0931100.1/TraesCS2B03G0108400.1/TraesCS2D03G0069200.2/TraesCS2D03G0069200.1/TraesCS5A03G0657700.1/TraesCS5D03G0627300.1/TraesCS7A03G0566800.1,9,Down,beta-D-fucosidase activity,molecular_function,MF,3KO_vs_Tween
GO:0004519,GO:0004519,26/5267,240/100553,0.10833333333333334,2.0682061261945446,3.895332582285862,3.992932986907587e-4,0.002812413669039257,0.0019340293262290755,TraesCS1A03G0484900.1/TraesCS2A03G1150100.2/TraesCS2A03G1150100.1/TraesCS2B03G1306600.4/TraesCS2B03G1306600.6/TraesCS2B03G1306600.1/TraesCS2B03G1306600.2/TraesCS2B03G1306600.3/TraesCS2B03G1306600.5/TraesCS2D03G1099300.1/TraesCS2D03G1099300.3/TraesCS2D03G1099300.2/TraesCS2D03G1181000.1/TraesCS3B03G0278400.1/TraesCS6A03G0722600.1/TraesCS6B03G0856000.1/TraesCS6D03G0605300.1/TraesCS7A03G0676500.6/TraesCS7A03G0676500.3/TraesCS7A03G0676500.2/TraesCS7A03G0676500.5/TraesCS7A03G0676500.4/TraesCS7A03G0676500.1/TraesCS7D03G0653300.3/TraesCS7D03G0653300.2/TraesCS7D03G0653300.1,26,Down,endonuclease activity,molecular_function,MF,3KO_vs_Tween
GO:0009739,GO:0009739,10/5267,54/100553,0.18518518518518517,3.5353950875120415,4.381513175246459,4.423428134860201e-4,0.0030914192100951494,0.002125894735120663,TraesCS3A03G0560900.1/TraesCS3A03G0872300.1/TraesCS3B03G0642900.1/TraesCS3B03G0996000.1/TraesCS3D03G0519300.2/TraesCS3D03G0519300.1/TraesCS5A03G0588600.1/TraesCS6A03G0862100.1/TraesCS6B03G1033500.1/TraesCS6D03G0732000.1,10,Down,response to gibberellin,biological_process,BP,3KO_vs_Tween
GO:0004089,GO:0004089,12/5267,74/100553,0.16216216216216217,3.0958594820375724,4.2403610565453596,4.452661413717293e-4,0.0030914192100951494,0.002125894735120663,TraesCS2B03G0811900.1/TraesCS2B03G0811900.3/TraesCS2B03G0811900.2/TraesCS3A03G0593600.1/TraesCS3A03G0593600.2/TraesCS3A03G0593600.3/TraesCS3B03G0675200.2/TraesCS3B03G0675200.1/TraesCS3D03G0548000.4/TraesCS3D03G0548000.1/TraesCS3D03G0548000.3/TraesCS3D03G0548000.2,12,Down,carbonate dehydratase activity,molecular_function,MF,3KO_vs_Tween
GO:0050661,GO:0050661,32/5267,323/100553,0.09907120743034056,1.8913816443408078,3.772493936430308,4.6547321253933015e-4,0.0032087940609094247,0.002206610600690367,TraesCS1A03G0139500.1/TraesCS1A03G0139500.2/TraesCS1B03G0190500.1/TraesCS1D03G0127000.1/TraesCS1D03G0127000.2/TraesCS2B03G0889300.1/TraesCS3A03G0598600.1/TraesCS3B03G0616600.1/TraesCS3D03G0497500.1/TraesCS3D03G0497500.2/TraesCS4A03G0782000.1/TraesCS4B03G0837800.1/TraesCS4D03G0745200.1/TraesCS5A03G0471800.2/TraesCS5A03G0471800.3/TraesCS5A03G0471800.1/TraesCS5D03G0798800.1/TraesCS5A03G0836200.1/TraesCS5A03G1159800.1/TraesCS5D03G0435100.4/TraesCS5D03G0435100.3/TraesCS5D03G0435100.2/TraesCS5D03G0435100.1/TraesCS5B03G0873800.1/TraesCS5D03G0799100.1/TraesCS5D03G0268800.1/TraesCS6A03G0349700.1/TraesCS6B03G0445500.1/TraesCS6D03G0303700.1/TraesCS6D03G0303700.2/TraesCS7B03G1279000.2/TraesCS7B03G1279000.1,32,Down,NADP binding,molecular_function,MF,3KO_vs_Tween
GO:0016615,GO:0016615,7/5267,28/100553,0.25,4.772783368141257,4.694251042501287,4.808842159770742e-4,0.003268667537970043,0.002247784152708444,TraesCS5A03G0967000.2/TraesCS5A03G0967000.3/TraesCS5B03G1017200.2/TraesCS5B03G1017200.3/TraesCS5D03G0920800.1/TraesCS7D03G0651600.2/TraesCS7D03G0651600.1,7,Down,malate dehydrogenase activity,molecular_function,MF,3KO_vs_Tween
